matchId,blueTop,blueJungle,blueMid,blueADC,blueSupport,redTop,redJungle,redMid,redADC,redSupport,blueWin,blueTopMastery,blueTopRank,blueJungleMastery,blueJungleRank,blueMidMastery,blueMidRank,blueADCMastery,blueADCRank,blueSupportMastery,blueSupportRank,redTopMastery,redTopRank,redJungleMastery,redJungleRank,redMidMastery,redMidRank,redADCMastery,redADCRank,redSupportMastery,redSupportRank
KR_8157714485,Ambessa,Rengar,Ahri,Ezreal,Anivia,Gwen,JarvanIV,Aurora,Varus,Karma,1,208508.0,3.0,510449.0,3.0,58869.0,3.0,355608.0,3.0,15790.0,3.0,307976.0,3.0,90963.0,3.0,119121.0,3.0,45377.0,3.0,138378.0,3.0
KR_8151099839,Gnar,Talon,Ahri,Lucian,Braum,Pantheon,Nidalee,Sylas,Tristana,Lulu,1,115522.0,3.0,2456282.0,3.0,510544.0,3.0,360923.0,3.0,266071.0,3.0,214396.0,3.0,176739.0,3.0,188568.0,3.0,184101.0,3.0,51791.0,3.0
KR_8151049879,Darius,Graves,Ahri,Aphelios,Lulu,Vayne,Vi,Aurora,Yunara,Karma,0,768887.0,3.0,204685.0,3.0,574242.0,3.0,44507.0,3.0,380662.0,3.0,86452.0,3.0,115127.0,3.0,417171.0,3.0,227656.0,3.0,48300.0,3.0
KR_8150969684,DrMundo,Pantheon,TwistedFate,Corki,Alistar,Sion,Graves,Ahri,Yunara,Karma,1,13919.0,3.0,235494.0,3.0,23204.0,3.0,105438.0,3.0,2897329.0,3.0,21946.0,3.0,204685.0,3.0,45364.0,3.0,103721.0,3.0,328254.0,3.0
KR_8150908424,Maokai,XinZhao,Annie,Ezreal,Pantheon,Aurora,Nidalee,Yone,Yunara,Karma,1,6134.0,3.0,6733.0,3.0,204631.0,3.0,132754.0,3.0,477237.0,3.0,9210.0,3.0,212814.0,3.0,29234.0,3.0,45185.0,3.0,26464.0,3.0
KR_8150763614,Aatrox,LeeSin,Viktor,Jinx,Lulu,Jayce,Karthus,Akali,Ashe,Karma,1,5447786.0,3.0,309287.0,3.0,102648.0,3.0,7704.0,3.0,65494.0,3.0,607033.0,3.0,15308.0,3.0,25499.0,3.0,40230.0,3.0,102387.0,3.0
KR_8160140598,Renekton,Zyra,Qiyana,Lucian,Blitzcrank,Yone,Vi,Swain,Twitch,Senna,1,9547586.0,3.0,106277.0,3.0,746005.0,3.0,230338.0,3.0,26589.0,3.0,343353.0,3.0,21873.0,3.0,418003.0,3.0,374324.0,3.0,6175.0,3.0
KR_8158862166,Jax,LeeSin,Ryze,Ezreal,Karma,Singed,Poppy,Azir,Caitlyn,Neeko,1,423154.0,3.0,276942.0,3.0,137899.0,3.0,139935.0,3.0,24270.0,3.0,948935.0,3.0,22838.0,3.0,60379.0,3.0,324298.0,3.0,4901.0,3.0
KR_8156186890,Olaf,Graves,Varus,Ashe,Braum,Akali,Nidalee,Lucian,Tristana,Blitzcrank,1,996218.0,3.0,182746.0,3.0,1192510.0,3.0,229403.0,3.0,10245.0,3.0,133518.0,3.0,22996.0,3.0,38222.0,3.0,36857.0,3.0,33549.0,3.0
KR_8156063599,Camille,JarvanIV,Zoe,Yunara,Bard,Lissandra,LeeSin,Malzahar,Jinx,Anivia,1,770500.0,3.0,2440.0,3.0,2987475.0,3.0,188939.0,3.0,271352.0,3.0,3984069.0,3.0,48350.0,3.0,106998.0,3.0,49134.0,3.0,19722.0,3.0
KR_8156026956,Renekton,Nidalee,Sylas,Yunara,Nautilus,Lissandra,Nunu,Yone,Caitlyn,Rell,1,44603.0,3.0,260877.0,3.0,181906.0,3.0,188939.0,3.0,6114.0,3.0,3984069.0,3.0,279382.0,3.0,204844.0,3.0,489380.0,3.0,1953.0,3.0
KR_8154934636,Ambessa,JarvanIV,Akshan,Ezreal,Sylas,Ryze,Maokai,Renekton,Ashe,Braum,0,27932.0,3.0,253438.0,3.0,265731.0,3.0,897869.0,3.0,1068609.0,3.0,157237.0,3.0,12691.0,3.0,2164.0,3.0,197898.0,3.0,21060.0,3.0
KR_8154534759,Yorick,JarvanIV,Taliyah,Yunara,Lulu,Poppy,Vi,Hwei,Ezreal,Neeko,0,83545.0,3.0,84600.0,3.0,589666.0,3.0,8064.0,3.0,132994.0,3.0,854564.0,3.0,6107.0,3.0,122909.0,3.0,589828.0,3.0,181675.0,3.0
KR_8154522994,Aurora,Naafiri,Swain,Ezreal,Vi,Jayce,LeeSin,Irelia,Jinx,Nautilus,0,81327.0,3.0,39740.0,3.0,418003.0,3.0,130894.0,3.0,18928.0,3.0,210053.0,3.0,21396.0,3.0,282155.0,3.0,198696.0,3.0,1041090.0,3.0
KR_8157598106,KSante,Vi,Vex,Ashe,Seraphine,Gnar,Talon,Orianna,Jhin,Karma,0,161050.0,3.0,32866.0,3.0,359256.0,3.0,471583.0,3.0,8455.0,3.0,249555.0,3.0,196553.0,3.0,528897.0,3.0,141788.0,3.0,197493.0,3.0
KR_8155565080,Renekton,Ambessa,Akali,Lucian,Anivia,Gnar,Aatrox,Mel,Corki,Nami,1,194159.0,3.0,80860.0,3.0,266013.0,3.0,617174.0,3.0,15790.0,3.0,228073.0,3.0,186514.0,3.0,63653.0,3.0,101525.0,3.0,8757.0,3.0
KR_8154349522,Lissandra,LeeSin,Ahri,Yunara,Anivia,Irelia,JarvanIV,Sylas,Ezreal,Bard,1,310581.0,3.0,367855.0,3.0,163845.0,3.0,55907.0,3.0,18368.0,3.0,17315.0,3.0,115108.0,3.0,567816.0,3.0,54133.0,3.0,109835.0,3.0
KR_8153839624,KSante,Nocturne,Orianna,Ezreal,Nautilus,Fiora,JarvanIV,Akali,Mel,Bard,0,592599.0,3.0,136928.0,3.0,403177.0,3.0,75925.0,3.0,260253.0,3.0,170006.0,3.0,246297.0,3.0,242063.0,3.0,3864.0,3.0,253855.0,3.0
KR_8153763822,Ambessa,Vi,Orianna,MissFortune,Anivia,Gwen,LeeSin,Ahri,Ezreal,Karma,0,469501.0,3.0,346694.0,3.0,21757.0,3.0,45162.0,3.0,15790.0,3.0,244550.0,3.0,1089887.0,3.0,30351.0,3.0,151241.0,3.0,222230.0,3.0
KR_8151175142,Jayce,Ambessa,Azir,Jhin,Bard,Rumble,Vi,Ahri,Kaisa,Rakan,1,616463.0,3.0,113880.0,3.0,199169.0,3.0,60770.0,3.0,253855.0,3.0,293837.0,3.0,234404.0,3.0,211139.0,3.0,169529.0,3.0,154839.0,3.0
KR_8150117783,Gwen,Pantheon,Taliyah,Aphelios,Thresh,Fiora,Nidalee,Ambessa,Jinx,Lulu,0,68439.0,3.0,126684.0,3.0,16348.0,3.0,599934.0,3.0,5101159.0,3.0,672047.0,3.0,55839.0,3.0,209260.0,3.0,192305.0,3.0,99689.0,3.0
KR_8149661682,Renekton,RekSai,TwistedFate,Ezreal,Swain,Pantheon,Graves,Katarina,Lucian,Bard,0,55111.0,3.0,1641990.0,3.0,186544.0,3.0,83682.0,3.0,445217.0,3.0,477237.0,3.0,254623.0,3.0,234873.0,3.0,120939.0,3.0,253855.0,3.0
KR_8157766660,Skarner,Nidalee,Yone,Ashe,Seraphine,Sion,Viego,Ryze,Ezreal,Karma,1,10775.0,3.0,103838.0,3.0,371851.0,3.0,56766.0,3.0,18533.0,3.0,2544.0,3.0,114347.0,3.0,165756.0,3.0,952313.0,3.0,193279.0,3.0
KR_8157722613,Jayce,Poppy,Azir,Mel,Alistar,Yorick,JarvanIV,Ryze,Yunara,Lulu,1,360480.0,3.0,22796.0,3.0,370234.0,3.0,23680.0,3.0,118235.0,3.0,51830.0,3.0,115108.0,3.0,32491.0,3.0,208668.0,3.0,69736.0,3.0
KR_8157474477,Ornn,Poppy,Leblanc,Ezreal,Nidalee,Jayce,RekSai,Viktor,Sivir,Anivia,1,1366.0,3.0,22796.0,3.0,319719.0,3.0,599574.0,3.0,163044.0,3.0,62394.0,3.0,34433.0,3.0,36542.0,3.0,155077.0,3.0,18368.0,3.0
KR_8157833846,KSante,LeeSin,Sylas,Yunara,Elise,Lulu,Hecarim,Vex,Ashe,Pantheon,0,94854.0,3.0,191694.0,3.0,169446.0,3.0,2145.0,3.0,61755.0,3.0,3479539.0,3.0,5386204.0,3.0,70695.0,3.0,41051.0,3.0,198508.0,3.0
KR_8157839074,Zaahen,Zyra,Zoe,Kaisa,Braum,Camille,Karthus,Leblanc,Ezreal,Nautilus,1,22312.0,3.0,752648.0,3.0,190637.0,3.0,14693.0,3.0,191153.0,3.0,22463.0,3.0,554930.0,3.0,10638.0,3.0,47366.0,3.0,161845.0,3.0
KR_8157828360,Darius,Karthus,Smolder,Xerath,Leona,Vayne,Naafiri,Ahri,Varus,Bard,1,116583.0,3.0,554930.0,3.0,15503.0,3.0,1016202.0,3.0,43578.0,3.0,42374.0,3.0,494453.0,3.0,21217.0,3.0,19923.0,3.0,13304.0,3.0
KR_8157813493,Lulu,Hecarim,Galio,Sivir,Blitzcrank,Irelia,Viego,Aurora,Kaisa,Anivia,1,3479539.0,3.0,2768258.0,3.0,17899.0,3.0,1540686.0,3.0,70155.0,3.0,116730.0,3.0,457009.0,3.0,8722.0,3.0,64884.0,3.0,32487.0,3.0
KR_8157806364,Lulu,JarvanIV,Ahri,Aphelios,Maokai,Riven,Nocturne,Leblanc,Varus,Leona,1,3479539.0,3.0,152764.0,3.0,23570.0,3.0,37351.0,3.0,818131.0,3.0,6265552.0,3.0,14447.0,3.0,8274.0,3.0,9395.0,3.0,64460.0,3.0
KR_8157791590,Lulu,Pantheon,Lissandra,Ezreal,Sylas,Ambessa,Ekko,Fizz,Ashe,Blitzcrank,1,3479539.0,3.0,68287.0,3.0,404183.0,3.0,1498080.0,3.0,53623.0,3.0,230549.0,3.0,98852.0,3.0,3491037.0,3.0,41051.0,3.0,45272.0,3.0
KR_8157780882,Irelia,Diana,Zed,Jhin,Bard,Poppy,Evelynn,Jayce,Jinx,Lulu,0,175437.0,3.0,2161.0,3.0,646207.0,3.0,323730.0,3.0,108306.0,3.0,57508.0,3.0,1747749.0,3.0,159255.0,3.0,1800510.0,3.0,96210.0,3.0
KR_8157729866,Pantheon,Taliyah,Sion,Mel,Camille,Vayne,Nidalee,Yone,Ezreal,Nautilus,0,214396.0,3.0,111501.0,3.0,32935.0,3.0,22661.0,3.0,2869210.0,3.0,42374.0,3.0,172557.0,3.0,155786.0,3.0,541739.0,3.0,14055.0,3.0
KR_8157678324,Cassiopeia,Jax,Ryze,Ezreal,Pantheon,Lulu,Briar,Akshan,Jhin,Alistar,1,1020218.0,3.0,20403.0,3.0,565495.0,3.0,100980.0,3.0,214396.0,3.0,3479539.0,3.0,3110161.0,3.0,761110.0,3.0,5365237.0,3.0,37743.0,3.0
KR_8157645683,Pantheon,RekSai,Mel,Aphelios,Thresh,Renekton,Nunu,Orianna,Ezreal,Karma,1,214396.0,3.0,238526.0,3.0,6681.0,3.0,556129.0,3.0,49969.0,3.0,99002.0,3.0,1254263.0,3.0,220496.0,3.0,483175.0,3.0,92300.0,3.0
KR_8157570213,Lulu,LeeSin,Azir,Ezreal,Bard,KSante,Ambessa,Zoe,Jhin,Karma,0,3479539.0,3.0,334370.0,3.0,353544.0,3.0,61831.0,3.0,105216.0,3.0,239019.0,3.0,74099.0,3.0,1967738.0,3.0,769575.0,3.0,361209.0,3.0
KR_8157458491,Vayne,Sylas,Malphite,Jinx,Sona,Volibear,Ambessa,Galio,MissFortune,Alistar,1,42374.0,3.0,168501.0,3.0,46044.0,3.0,30206.0,3.0,239033.0,3.0,1742.0,3.0,13765.0,3.0,15439.0,3.0,336729.0,3.0,11197.0,3.0
KR_8163100253,DrMundo,Vi,Ahri,Yunara,Lulu,Gangplank,LeeSin,Orianna,Kalista,Renata,0,4448757.0,3.0,115127.0,3.0,553246.0,3.0,130705.0,3.0,68246.0,3.0,727525.0,3.0,767178.0,3.0,353923.0,3.0,294435.0,3.0,45121.0,3.0
KR_8157731746,Kennen,Pantheon,Anivia,Varus,Nautilus,Olaf,XinZhao,Ryze,Ezreal,Karma,0,212476.0,3.0,251937.0,3.0,8687.0,3.0,18324.0,3.0,225755.0,3.0,13567.0,3.0,138770.0,3.0,77059.0,3.0,546318.0,3.0,235278.0,3.0
KR_8157357670,Jax,Pantheon,TwistedFate,Yunara,Lulu,Rumble,JarvanIV,Sylas,Kaisa,Rell,0,67643.0,3.0,337066.0,3.0,32395.0,3.0,174150.0,3.0,177278.0,3.0,421297.0,3.0,90963.0,3.0,66752.0,3.0,454238.0,3.0,106665.0,3.0
KR_8156612335,Teemo,Skarner,Irelia,Ezreal,Hwei,Jax,LeeSin,Yone,Mel,Pyke,1,3656693.0,3.0,59638.0,3.0,2131607.0,3.0,91220.0,3.0,27097.0,3.0,67643.0,3.0,436441.0,3.0,397477.0,3.0,5937.0,3.0,18171.0,3.0
KR_8163120223,Jayce,Kindred,Orianna,Jhin,Bard,Vayne,Naafiri,Azir,Caitlyn,Zoe,1,445362.0,3.0,236570.0,3.0,245945.0,3.0,709322.0,3.0,10157.0,3.0,43012.0,3.0,97694.0,3.0,801759.0,3.0,24702.0,3.0,494958.0,3.0
KR_8159445442,Cassiopeia,LeeSin,Leblanc,Kalista,Blitzcrank,Zoe,XinZhao,Lissandra,Ezreal,Rell,1,335044.0,3.0,655468.0,3.0,518308.0,3.0,960637.0,3.0,591825.0,3.0,821024.0,3.0,223278.0,3.0,77667.0,3.0,17621.0,3.0,274958.0,3.0
KR_8159417104,Leblanc,LeeSin,Zoe,Corki,Rell,Annie,Hecarim,Orianna,Ezreal,Alistar,0,1255685.0,3.0,655468.0,3.0,2987475.0,3.0,186075.0,3.0,116450.0,3.0,1903081.0,3.0,478119.0,3.0,245945.0,3.0,10463.0,3.0,63274.0,3.0
KR_8159372187,Gwen,RekSai,Katarina,Vladimir,Leona,Jayce,LeeSin,Galio,Cassiopeia,Alistar,0,153843.0,3.0,210111.0,3.0,1328790.0,3.0,957923.0,3.0,13257.0,3.0,1229506.0,3.0,243151.0,3.0,182378.0,3.0,335044.0,3.0,13130.0,3.0
KR_8159333139,Fiora,Nidalee,Anivia,Ezreal,Karma,Gangplank,LeeSin,Azir,Jhin,Nautilus,1,1373692.0,3.0,653856.0,3.0,659439.0,3.0,46755.0,3.0,60478.0,3.0,1045694.0,3.0,116222.0,3.0,353544.0,3.0,880467.0,3.0,14043.0,3.0
KR_8163103465,Akali,Vi,Singed,Jhin,Karma,Anivia,LeeSin,TwistedFate,Yunara,Nautilus,0,188279.0,3.0,814625.0,3.0,2338941.0,3.0,156226.0,3.0,138378.0,3.0,2098562.0,3.0,694032.0,3.0,65279.0,3.0,113936.0,3.0,138503.0,3.0
KR_8155570291,Teemo,Talon,Ryze,AurelionSol,Senna,Akali,Graves,Pantheon,Karthus,Trundle,0,3657208.0,3.0,5904.0,3.0,4126086.0,3.0,10515.0,3.0,113347.0,3.0,76269.0,3.0,29511.0,3.0,10411.0,3.0,1075094.0,3.0,85493.0,3.0
KR_8155551131,Jayce,Graves,Ryze,Jhin,Karma,FiddleSticks,Vi,Orianna,Ezreal,Neeko,0,28990.0,3.0,177730.0,3.0,119693.0,3.0,148016.0,3.0,3101.0,3.0,5669557.0,3.0,316412.0,3.0,116492.0,3.0,137061.0,3.0,69018.0,3.0
KR_8147435507,Gnar,Zaahen,Yorick,Kaisa,Nautilus,Tryndamere,XinZhao,Anivia,Jhin,Pantheon,1,930168.0,3.0,47238.0,3.0,1941940.0,3.0,76524.0,3.0,151254.0,3.0,48761.0,3.0,137876.0,3.0,22327.0,3.0,328417.0,3.0,45620.0,3.0
KR_8147389355,Zaahen,Khazix,Annie,Ezreal,Pantheon,Garen,MasterYi,Zoe,Lucian,Braum,1,304645.0,3.0,328764.0,3.0,7404.0,3.0,900159.0,3.0,74466.0,3.0,545300.0,3.0,308112.0,3.0,7360.0,3.0,228626.0,3.0,9008.0,3.0
KR_8146745074,Aurora,Olaf,Katarina,Jhin,Nautilus,Gangplank,Vi,Galio,Ashe,Nidalee,1,297105.0,3.0,170452.0,3.0,862528.0,3.0,76600.0,3.0,150100.0,3.0,2838249.0,3.0,362646.0,3.0,101362.0,3.0,429086.0,3.0,507437.0,3.0
KR_8146486380,Gnar,Nidalee,Tristana,Varus,Neeko,Jayce,XinZhao,Zilean,Ezreal,Pyke,0,930168.0,3.0,218294.0,3.0,59508.0,3.0,92765.0,3.0,56815.0,3.0,91878.0,3.0,201894.0,3.0,82997.0,3.0,179582.0,3.0,133583.0,3.0
KR_8146461734,Irelia,Graves,Leblanc,Senna,Seraphine,Renekton,Briar,Akali,Lucian,Milio,0,811068.0,3.0,400525.0,3.0,144908.0,3.0,32986.0,3.0,38065.0,3.0,494564.0,3.0,2490959.0,3.0,212473.0,3.0,617174.0,3.0,47929.0,3.0
KR_8145303485,Yone,Sylas,KSante,Ezreal,Zoe,Swain,Zaahen,Naafiri,Jhin,Alistar,1,1079295.0,3.0,172154.0,3.0,385768.0,3.0,112395.0,3.0,668895.0,3.0,804357.0,3.0,44050.0,3.0,557058.0,3.0,355695.0,3.0,6382.0,3.0
KR_8145262972,Qiyana,XinZhao,Orianna,Sivir,Anivia,Sion,JarvanIV,Lissandra,Kaisa,Alistar,1,2056232.0,3.0,164320.0,3.0,403177.0,3.0,312446.0,3.0,3271397.0,3.0,75786.0,3.0,167145.0,3.0,381972.0,3.0,2452593.0,3.0,78459.0,3.0
KR_8145175765,Singed,Talon,Orianna,Kaisa,Pyke,Urgot,Graves,Galio,Aphelios,Thresh,1,1668244.0,3.0,261258.0,3.0,17432.0,3.0,76524.0,3.0,227002.0,3.0,1644189.0,3.0,601270.0,3.0,8442.0,3.0,263622.0,3.0,27649.0,3.0
KR_8140574620,Lulu,Graves,Galio,Ziggs,Pyke,Renekton,JarvanIV,Orianna,Corki,Nautilus,1,3479539.0,3.0,400525.0,3.0,3723566.0,3.0,43224.0,3.0,128294.0,3.0,9547586.0,3.0,166408.0,3.0,222445.0,3.0,38623.0,3.0,225755.0,3.0
KR_8140563583,Olaf,Shyvana,Tristana,Hwei,Nautilus,Lulu,Kindred,Yone,Corki,Rell,0,423651.0,3.0,67596.0,3.0,29421.0,3.0,25123.0,3.0,654522.0,3.0,3479539.0,3.0,85568.0,3.0,415108.0,3.0,15146.0,3.0,41072.0,3.0
KR_8140542285,Zaahen,Nidalee,Viktor,Varus,Pyke,Shyvana,Taliyah,Jayce,Jhin,Rell,0,789935.0,3.0,451279.0,3.0,499156.0,3.0,55156.0,3.0,70578.0,3.0,3319.0,3.0,238765.0,3.0,157612.0,3.0,30558.0,3.0,77535.0,3.0
KR_8140506663,Shyvana,Ambessa,Hwei,Yunara,Lulu,Renekton,Nidalee,Qiyana,Lucian,Anivia,0,721.0,3.0,649690.0,3.0,41424.0,3.0,174150.0,3.0,70609.0,3.0,221689.0,3.0,451279.0,3.0,66405.0,3.0,610080.0,3.0,13791.0,3.0
KR_8140473415,Zaahen,Ambessa,AurelionSol,Swain,Neeko,Poppy,Graves,Kassadin,Sivir,Rakan,1,126512.0,3.0,96988.0,3.0,928426.0,3.0,2576047.0,3.0,49457.0,3.0,854564.0,3.0,27351.0,3.0,6186.0,3.0,127009.0,3.0,117149.0,3.0
KR_8158587988,Irelia,DrMundo,Aurora,Mel,Bard,Jayce,Viego,Fizz,Katarina,Nautilus,1,4461070.0,3.0,20947.0,3.0,48981.0,3.0,43080.0,3.0,30762.0,3.0,459314.0,3.0,44468.0,3.0,1249881.0,3.0,8034.0,3.0,47589.0,3.0
KR_8156673552,Ambessa,Nocturne,Galio,Yunara,Anivia,Gwen,JarvanIV,Swain,Ashe,Seraphine,0,465762.0,3.0,1789.0,3.0,81339.0,3.0,75072.0,3.0,11541.0,3.0,307976.0,3.0,8615.0,3.0,2192.0,3.0,259542.0,3.0,30088.0,3.0
KR_8156602485,Tryndamere,Graves,Aurora,Sivir,Yuumi,Shen,Skarner,Gnar,Mel,Karma,1,114286.0,3.0,245709.0,3.0,180282.0,3.0,10517.0,3.0,27477.0,3.0,8246.0,3.0,35743.0,3.0,72432.0,3.0,43080.0,3.0,28452.0,3.0
KR_8156544150,Skarner,LeeSin,Annie,Sivir,Lulu,Gnar,Vi,Ryze,Jhin,Anivia,0,194227.0,3.0,308997.0,3.0,61789.0,3.0,216982.0,3.0,23957.0,3.0,165169.0,3.0,212721.0,3.0,6933.0,3.0,78581.0,3.0,18368.0,3.0
KR_8155613941,KSante,Pantheon,Zoe,Ezreal,Bard,Zaahen,Karthus,Xerath,Corki,Nautilus,1,1095915.0,3.0,110019.0,3.0,19827.0,3.0,324504.0,3.0,130260.0,3.0,45233.0,3.0,48034.0,3.0,5802948.0,3.0,229100.0,3.0,202377.0,3.0
KR_8159131928,Darius,Graves,Akshan,Taliyah,Blitzcrank,Kennen,Skarner,Yasuo,Ezreal,Anivia,1,2538500.0,3.0,87691.0,3.0,265731.0,3.0,67587.0,3.0,237777.0,3.0,55581.0,3.0,694818.0,3.0,1223815.0,3.0,81917.0,3.0,16743.0,3.0
KR_8158268620,Galio,Kindred,Cassiopeia,Ashe,Soraka,Aurora,Pantheon,Qiyana,Ezreal,Senna,0,46126.0,3.0,97929.0,3.0,5188947.0,3.0,30294.0,3.0,2244884.0,3.0,19240.0,3.0,177052.0,3.0,218790.0,3.0,134281.0,3.0,32654.0,3.0
KR_8158025702,Yorick,Vi,TwistedFate,Jhin,Senna,Jayce,Viego,Varus,Ashe,Rell,0,39017.0,3.0,62378.0,3.0,1989.0,3.0,112183.0,3.0,32654.0,3.0,445362.0,3.0,24638.0,3.0,1193293.0,3.0,398783.0,3.0,264603.0,3.0
KR_8157763353,Gwen,Ambessa,Orianna,Kalista,Senna,Camille,JarvanIV,Akali,Kaisa,Poppy,0,55790.0,3.0,27593.0,3.0,391498.0,3.0,231830.0,3.0,32654.0,3.0,2869210.0,3.0,55599.0,3.0,39792.0,3.0,25852.0,3.0,277868.0,3.0
KR_8157679356,Ambessa,Vi,Zoe,Swain,Senna,Gwen,LeeSin,Annie,Caitlyn,Neeko,0,80059.0,3.0,82128.0,3.0,134710.0,3.0,1570908.0,3.0,32654.0,3.0,31418.0,3.0,232046.0,3.0,16816.0,3.0,75558.0,3.0,92991.0,3.0
KR_8157641298,Rumble,Viego,Aurora,Tristana,Karma,Udyr,JarvanIV,Singed,Yunara,Bard,0,337012.0,3.0,120682.0,3.0,104755.0,3.0,77749.0,3.0,46010.0,3.0,2320336.0,3.0,118592.0,3.0,1839111.0,3.0,67889.0,3.0,61696.0,3.0
KR_8156703079,Jax,Pantheon,Orianna,Ezreal,Anivia,DrMundo,Sylas,Talon,Varus,Elise,1,677267.0,3.0,146578.0,3.0,391498.0,3.0,992276.0,3.0,16743.0,3.0,4448757.0,3.0,94014.0,3.0,363586.0,3.0,32500.0,3.0,88477.0,3.0
KR_8156695095,Vayne,LeeSin,Anivia,Jinx,Lulu,Varus,Poppy,Leblanc,Lucian,Blitzcrank,0,1622.0,3.0,313874.0,3.0,9350.0,3.0,175468.0,3.0,49146.0,3.0,1193293.0,3.0,56098.0,3.0,51259.0,3.0,44992.0,3.0,28225.0,3.0
KR_8156556634,Jax,JarvanIV,Ahri,Ashe,Seraphine,Gnar,Graves,Sylas,MissFortune,Bard,1,677267.0,3.0,10313.0,3.0,82145.0,3.0,471583.0,3.0,12641.0,3.0,18334.0,3.0,447384.0,3.0,19718.0,3.0,304476.0,3.0,1165.0,3.0
KR_8156515572,Skarner,JarvanIV,Tristana,Ezreal,Senna,Ambessa,Kindred,Galio,Yunara,Karma,0,101514.0,3.0,79332.0,3.0,79597.0,3.0,516178.0,3.0,67472.0,3.0,154869.0,3.0,68292.0,3.0,2067770.0,3.0,164426.0,3.0,37116.0,3.0
KR_8155866496,Gwen,Rengar,Galio,Aphelios,Rakan,Ambessa,Vi,TwistedFate,Yunara,Shen,1,163288.0,3.0,444418.0,3.0,36863.0,3.0,770134.0,3.0,86290.0,3.0,187743.0,3.0,172342.0,3.0,43256.0,3.0,103317.0,3.0,5820.0,3.0
KR_8155602142,Renekton,Belveth,Vladimir,Ashe,Anivia,Gangplank,Zac,Viktor,Jhin,Nautilus,1,9547586.0,3.0,181970.0,3.0,324122.0,3.0,137398.0,3.0,16743.0,3.0,4021626.0,3.0,4877419.0,3.0,380.0,3.0,29323.0,3.0,40800.0,3.0
KR_8155576737,Jayce,Ambessa,Annie,Mel,Thresh,Shyvana,Sylas,Zoe,Zeri,JarvanIV,1,26991.0,3.0,99055.0,3.0,147250.0,3.0,15027.0,3.0,106567.0,3.0,30662.0,3.0,155351.0,3.0,182943.0,3.0,78924.0,3.0,1033.0,3.0
KR_8155563055,DrMundo,Skarner,Akali,Kaisa,Anivia,Yone,Hecarim,Ryze,Corki,Rakan,1,16504.0,3.0,8801.0,3.0,568326.0,3.0,346196.0,3.0,37668.0,3.0,1961534.0,3.0,2768258.0,3.0,132855.0,3.0,6481.0,3.0,112128.0,3.0
KR_8157698073,Jayce,JarvanIV,TwistedFate,Varus,Xerath,Ornn,Graves,Aurora,Sivir,Sona,1,1402051.0,3.0,102296.0,3.0,71350.0,3.0,90090.0,3.0,28366.0,3.0,112382.0,3.0,182746.0,3.0,123411.0,3.0,67459.0,3.0,239033.0,3.0
KR_8157667578,Aatrox,Ambessa,Aurora,Aphelios,Alistar,DrMundo,Graves,Zoe,Yunara,Poppy,0,107801.0,3.0,7054.0,3.0,115644.0,3.0,90419.0,3.0,4546.0,3.0,4448757.0,3.0,313013.0,3.0,64155.0,3.0,84562.0,3.0,272739.0,3.0
KR_8157526643,Fiora,Nidalee,Zoe,Yunara,Nautilus,Kennen,Nocturne,Akali,Ezreal,Karma,1,301941.0,3.0,1029050.0,3.0,6147.0,3.0,342144.0,3.0,238024.0,3.0,146893.0,3.0,116931.0,3.0,63740.0,3.0,123021.0,3.0,149848.0,3.0
KR_8156393028,Rumble,LeeSin,Zed,Corki,Nami,Ryze,Pantheon,Annie,Ezreal,Anivia,1,93745.0,3.0,308997.0,3.0,36087.0,3.0,59340.0,3.0,36020.0,3.0,194089.0,3.0,57083.0,3.0,204631.0,3.0,172629.0,3.0,12543.0,3.0
KR_8156163306,Ambessa,Kindred,Galio,Ezreal,Blitzcrank,Yorick,Graves,Ryze,Draven,Bard,0,208508.0,3.0,9584.0,3.0,175226.0,3.0,50550.0,3.0,164953.0,3.0,43299.0,3.0,313013.0,3.0,369543.0,3.0,32745.0,3.0,3414785.0,3.0
KR_8156030090,Olaf,Elise,Qiyana,Ezreal,Leona,Ivern,Karthus,Yasuo,Corki,Xerath,1,57374.0,3.0,28690.0,3.0,421451.0,3.0,8027.0,3.0,3064.0,3.0,1707458.0,3.0,1376263.0,3.0,1223815.0,3.0,47641.0,3.0,20979.0,3.0
KR_8155953936,Rumble,Diana,Yasuo,Yunara,Lulu,KSante,Pantheon,Katarina,Lucian,Milio,1,331228.0,3.0,175659.0,3.0,1874883.0,3.0,3342.0,3.0,33478.0,3.0,213842.0,3.0,57083.0,3.0,566678.0,3.0,123768.0,3.0,11324.0,3.0
KR_8155923827,MasterYi,Nocturne,TwistedFate,Sivir,Alistar,Zoe,Olaf,Xerath,Yasuo,Gragas,1,5043005.0,3.0,116931.0,3.0,95880.0,3.0,3572.0,3.0,167448.0,3.0,255313.0,3.0,9251.0,3.0,793461.0,3.0,5353.0,3.0,56370.0,3.0
KR_8155865873,Darius,Diana,Qiyana,Varus,Braum,Aurora,Graves,Galio,Yunara,Nautilus,1,3390884.0,3.0,88921.0,3.0,421451.0,3.0,85266.0,3.0,19683.0,3.0,157351.0,3.0,313013.0,3.0,171809.0,3.0,232046.0,3.0,607936.0,3.0
